user_id,Username,anime_id,Anime Title,rating
59050,jnerd,27,Trinity Blood,7
59050,jnerd,53,Ai Yori Aoshi,9
59050,jnerd,227,FLCL,10
59050,jnerd,121,Fullmetal Alchemist,10
59050,jnerd,146,Kono Minikuku mo Utsukushii Sekai,9
59050,jnerd,330,Midori no Hibi,10
59050,jnerd,6,Trigun,9
59280,snowblitzgal,2167,Clannad,10
59280,snowblitzgal,1535,Death Note,8
59280,snowblitzgal,2963,Minami-ke,8
59280,snowblitzgal,3641,Naisho no Tsubomi,8
59280,snowblitzgal,1735,Naruto: Shippuuden,10
59280,snowblitzgal,2923,Shugo Chara!,10
59280,snowblitzgal,3457,Vampire Knight,10
59280,snowblitzgal,120,Fruits Basket,10
59280,snowblitzgal,1808,Kamichama Karin,10
59280,snowblitzgal,226,Elfen Lied,3
59349,MakeRiceNotWar,940,Inukami!,7
59349,MakeRiceNotWar,53,Ai Yori Aoshi,8
59349,MakeRiceNotWar,59,Chobits,8
59349,MakeRiceNotWar,1535,Death Note,8
59349,MakeRiceNotWar,2164,Dennou Coil,8
59349,MakeRiceNotWar,120,Fruits Basket,6
59349,MakeRiceNotWar,16,Hachimitsu to Clover,8
59349,MakeRiceNotWar,489,Kamichu!,8
59349,MakeRiceNotWar,15379,Kotoura-san,7
59349,MakeRiceNotWar,2034,Lovely★Complex,7
59349,MakeRiceNotWar,853,Ouran Koukou Host Club,9
59349,MakeRiceNotWar,322,Paradise Kiss,7
59349,MakeRiceNotWar,199,Sen to Chihiro no Kamikakushi,10
59349,MakeRiceNotWar,3470,Special A,7
59728,BlueBikinis,101,Air,8
59728,BlueBikinis,2904,Code Geass: Hangyaku no Lelouch R2,9
59728,BlueBikinis,239,Gankutsuou,8
59728,BlueBikinis,3731,Itazura na Kiss,8
59728,BlueBikinis,153,Juuni Kokuki,9
59728,BlueBikinis,47,Akira,10
59728,BlueBikinis,889,Black Lagoon,8
59728,BlueBikinis,1519,Black Lagoon: The Second Barrage,8
59728,BlueBikinis,226,Elfen Lied,7
59728,BlueBikinis,790,Ergo Proxy,9
59728,BlueBikinis,240,Genshiken,8
59728,BlueBikinis,578,Hotaru no Haka,9
59728,BlueBikinis,237,Koukyoushihen Eureka Seven,10
59728,BlueBikinis,1462,Memories,8
59728,BlueBikinis,329,Planetes,9
59728,BlueBikinis,165,RahXephon,7
59728,BlueBikinis,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,10
59728,BlueBikinis,1827,Seirei no Moribito,10
59728,BlueBikinis,2001,Tengen Toppa Gurren Lagann,10
59728,BlueBikinis,944,The Third: Aoi Hitomi no Shoujo,7
59728,BlueBikinis,2236,Toki wo Kakeru Shoujo,9
59728,BlueBikinis,2129,True Tears,9
59728,BlueBikinis,269,Bleach,8
59728,BlueBikinis,1535,Death Note,8
59841,Nisseman,21,One Piece,10
59841,Nisseman,751,Bomberman Jetters,9
59841,Nisseman,132,GetBackers,9
59841,Nisseman,2074,Kero Kero Chime,9
59841,Nisseman,229,Ninin ga Shinobuden,10
59841,Nisseman,459,One Piece Movie 01,9
59841,Nisseman,460,One Piece Movie 02: Nejimaki-jima no Daibouken,9
59841,Nisseman,461,One Piece Movie 03: Chinjuu-jima no Chopper Oukoku,8
59841,Nisseman,462,One Piece Movie 04: Dead End no Bouken,9
59841,Nisseman,464,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,9
59841,Nisseman,2385,One Piece: Jango no Dance Carnival,9
59841,Nisseman,1094,One Piece: Umi no Heso no Daibouken-hen,9
59841,Nisseman,2386,One Piece: Yume no Soccer Ou!,8
59841,Nisseman,853,Ouran Koukou Host Club,9
59841,Nisseman,534,Slayers,10
59841,Nisseman,1171,Slayers Excellent,9
59841,Nisseman,867,Slayers Gorgeous,10
59841,Nisseman,868,Slayers Great,9
59841,Nisseman,535,Slayers Next,10
59841,Nisseman,866,Slayers Premium,9
59841,Nisseman,869,Slayers Return,9
59841,Nisseman,1170,Slayers Specials,9
59841,Nisseman,1172,Slayers Try,10
59841,Nisseman,536,Slayers: The Motion Picture,9
59841,Nisseman,341,Spiral: Suiri no Kizuna,7
60090,Kureya,2904,Code Geass: Hangyaku no Lelouch R2,10
60090,Kureya,104,Ayashi no Ceres,4
60090,Kureya,66,Azumanga Daiou The Animation,9
60090,Kureya,1222,Bokura ga Ita,7
60090,Kureya,357,Bokusatsu Tenshi Dokuro-chan,4
60090,Kureya,3389,Bus Gamer,8
60090,Kureya,1536,Busou Renkin,4
60090,Kureya,2167,Clannad,7
60090,Kureya,1818,Claymore,9
60090,Kureya,1575,Code Geass: Hangyaku no Lelouch,10
60090,Kureya,61,D.N.Angel,5
60090,Kureya,1726,Devil May Cry,5
60090,Kureya,2795,Dragonaut: The Resonance,6
60090,Kureya,2924,ef: A Tale of Memories.,7
60090,Kureya,226,Elfen Lied,7
60090,Kureya,147,Kimi ga Nozomu Eien,7
60090,Kureya,60,Chrno Crusade,5
60090,Kureya,1482,D.Gray-man,5
60147,Milto,530,Bishoujo Senshi Sailor Moon,10
60147,Milto,2800,Candy Candy,7
60147,Milto,2167,Clannad,7
60147,Milto,1535,Death Note,8
60147,Milto,2994,Death Note: Rewrite,7
60147,Milto,223,Dragon Ball,9
60147,Milto,225,Dragon Ball GT,8
60147,Milto,813,Dragon Ball Z,6
60147,Milto,2924,ef: A Tale of Memories.,4
60147,Milto,226,Elfen Lied,10
60147,Milto,121,Fullmetal Alchemist,5
60147,Milto,940,Inukami!,8
60147,Milto,2926,Myself; Yourself,10
60147,Milto,2970,Night Wizard,9
60147,Milto,1037,Saint Beast: Seijuu Kourin-hen,5
60147,Milto,2236,Toki wo Kakeru Shoujo,8
60447,baltech,2140,Aniyome,8
60447,baltech,150,Blood+,10
60447,baltech,405,Blood: The Last Vampire,9
60447,baltech,3039,Campus,6
60447,baltech,2432,Discipline,8
60447,baltech,226,Elfen Lied,9
60447,baltech,387,Haibane Renmei,9
60447,baltech,30,Neon Genesis Evangelion,10
60447,baltech,31,Neon Genesis Evangelion: Death & Rebirth,9
60447,baltech,32,Neon Genesis Evangelion: The End of Evangelion,9
60447,baltech,2966,Ookami to Koushinryou,8
60447,baltech,437,Perfect Blue,8
60447,baltech,2505,Ringetsu The Animation,9
60447,baltech,339,Serial Experiments Lain,9
60815,Enuf,9919,Ao no Exorcist,9
60815,Enuf,1575,Code Geass: Hangyaku no Lelouch,9
60815,Enuf,2904,Code Geass: Hangyaku no Lelouch R2,10
60815,Enuf,223,Dragon Ball,5
60815,Enuf,226,Elfen Lied,4
60815,Enuf,121,Fullmetal Alchemist,7
60815,Enuf,136,Hunter x Hunter,10
60815,Enuf,11061,Hunter x Hunter (2011),8
60815,Enuf,43,Koukaku Kidoutai,7
60815,Enuf,20,Naruto,9
60815,Enuf,30276,One Punch Man,10
60815,Enuf,853,Ouran Koukou Host Club,8
60815,Enuf,29803,Overlord,7
60815,Enuf,527,Pokemon,5
60815,Enuf,11757,Sword Art Online,8
60815,Enuf,269,Bleach,10
60815,Enuf,11741,Fate/Zero 2nd Season,8
60815,Enuf,5114,Fullmetal Alchemist: Brotherhood,6
60815,Enuf,918,Gintama,8
60815,Enuf,1735,Naruto: Shippuuden,8
60815,Enuf,21,One Piece,10
60815,Enuf,22,Tennis no Ouji-sama,5
60869,Lollirot,840,Narue no Sekai,6
60869,Lollirot,3457,Vampire Knight,8
60869,Lollirot,47,Akira,10
60869,Lollirot,61,D.N.Angel,6
60869,Lollirot,227,FLCL,10
60869,Lollirot,71,Full Metal Panic!,7
60869,Lollirot,73,Full Metal Panic! The Second Raid,8
60869,Lollirot,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,8
60869,Lollirot,290,Seikai no Monshou,5
60869,Lollirot,396,Seikai no Senki,5
60869,Lollirot,4752,Vampire Knight Guilty,8
60962,Iguana,3588,Soul Eater,8
60962,Iguana,478,Sousei no Aquarion,6
60962,Iguana,978,Change!! Getter Robo: Sekai Saigo no Hi,8
60962,Iguana,227,FLCL,9
60962,Iguana,667,Kashimashi: Girl Meets Girl,4
60962,Iguana,875,Mind Game,10
60962,Iguana,229,Ninin ga Shinobuden,7
60962,Iguana,1002,Top wo Nerae 2! Diebuster,8
60962,Iguana,949,Top wo Nerae! Gunbuster,5
60962,Iguana,268,Golden Boy,7
60962,Iguana,109,Bakuretsu Tenshi,1
60962,Iguana,1536,Busou Renkin,5
60962,Iguana,143,Kannazuki no Miko,1
60966,wannabescene,59,Chobits,8
60966,wannabescene,61,D.N.Angel,8
60966,wannabescene,63,DearS,5
60966,wannabescene,1535,Death Note,7
60966,wannabescene,120,Fruits Basket,9
60966,wannabescene,106,Hana yori Dango,8
60966,wannabescene,5630,Higashi no Eden,9
60966,wannabescene,249,InuYasha,9
60966,wannabescene,3092,Junjou Romantica,10
60966,wannabescene,334,Marmalade Boy,6
60966,wannabescene,853,Ouran Koukou Host Club,9
60966,wannabescene,325,Peach Girl,6
60966,wannabescene,789,Shinigami no Ballad.,10
60966,wannabescene,687,Tokyo Mew Mew,9
60966,wannabescene,175,Tokyo Underground,7
60966,wannabescene,3457,Vampire Knight,10
60966,wannabescene,4752,Vampire Knight Guilty,10
61462,ShOp,263,Hajime no Ippo,9
61462,ShOp,264,Hajime no Ippo: Champion Road,9
61462,ShOp,265,Hajime no Ippo: Mashiba vs. Kimura,9
61462,ShOp,20,Naruto,6
61462,ShOp,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,7
61462,ShOp,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,7
61462,ShOp,2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,7
61462,ShOp,1074,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,7
61462,ShOp,761,Naruto: Akaki Yotsuba no Clover wo Sagase,7
61462,ShOp,2248,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,7
61462,ShOp,4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",7
61462,ShOp,2472,Naruto: Shippuuden Movie 1,7
61462,ShOp,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,7
61462,ShOp,45,Rurouni Kenshin: Meiji Kenkaku Romantan,9
61462,ShOp,46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,9
61462,ShOp,401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,9
61462,ShOp,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,9
61842,scoobydrew0,50,Aa! Megami-sama! (TV),8
61842,scoobydrew0,269,Bleach,8
61842,scoobydrew0,1887,Lucky☆Star,10
61842,scoobydrew0,1292,Afro Samurai,5
61842,scoobydrew0,1686,Bleach Movie 1: Memories of Nobody,7
61842,scoobydrew0,1,Cowboy Bebop,6
61842,scoobydrew0,227,FLCL,7
61842,scoobydrew0,267,Gungrave,8
61842,scoobydrew0,251,Kyou kara Maou!,8
61842,scoobydrew0,490,Paniponi Dash!,6
61842,scoobydrew0,205,Samurai Champloo,8
61842,scoobydrew0,25,Sunabouzu,6
61842,scoobydrew0,849,Suzumiya Haruhi no Yuuutsu,7
61842,scoobydrew0,6,Trigun,9
61842,scoobydrew0,20,Naruto,4
62098,Kashira,2963,Minami-ke,7
62098,Kashira,357,Bokusatsu Tenshi Dokuro-chan,7
62098,Kashira,2167,Clannad,8
62098,Kashira,934,Higurashi no Naku Koro ni,9
62098,Kashira,1889,Higurashi no Naku Koro ni Kai,8
62098,Kashira,64,Rozen Maiden,8
62098,Kashira,2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,3
62098,Kashira,1719,Rozen Maiden: Ouvertüre,6
62098,Kashira,65,Rozen Maiden: Träumend,8
62098,Kashira,849,Suzumiya Haruhi no Yuuutsu,7
62098,Kashira,1887,Lucky☆Star,5
62237,xiaogui88,5680,K-On!,9
62237,xiaogui88,11597,Nisemonogatari,10
62237,xiaogui88,4722,Skip Beat!,8
62237,xiaogui88,5081,Bakemonogatari,10
62237,xiaogui88,15809,Hataraku Maou-sama!,9
62237,xiaogui88,18153,Kyoukai no Kanata,9
62237,xiaogui88,20507,Noragami,8
62237,xiaogui88,4224,Toradora!,9
62237,xiaogui88,14075,Zetsuen no Tempest,8
62237,xiaogui88,4975,ChäoS;HEAd,4
62237,xiaogui88,2369,Rental Magica,4
62312,fuyukixshirou,68,Black Cat (TV),7
62312,fuyukixshirou,269,Bleach,10
62312,fuyukixshirou,292,Dear Boys,8
62312,fuyukixshirou,1579,Kiniro no Corda: Primo Passo,10
62312,fuyukixshirou,4080,Kyou kara Maou! 3rd Series,8
62312,fuyukixshirou,232,Cardcaptor Sakura,8
62312,fuyukixshirou,356,Fate/stay night,7
62312,fuyukixshirou,74,Gakuen Alice,9
62312,fuyukixshirou,16,Hachimitsu to Clover,8
62312,fuyukixshirou,1142,Hachimitsu to Clover II,8
62312,fuyukixshirou,251,Kyou kara Maou!,8
62312,fuyukixshirou,330,Midori no Hibi,8
62312,fuyukixshirou,322,Paradise Kiss,6
62312,fuyukixshirou,209,R.O.D: The TV,7
62312,fuyukixshirou,177,Tsubasa Chronicle,9
62312,fuyukixshirou,969,Tsubasa Chronicle 2nd Season,9
62312,fuyukixshirou,28,Yakitate!! Japan,9
62490,PinkiKichan,15109,Cuticle Tantei Inaba,9
62490,PinkiKichan,30346,Doukyuusei (Movie),9
62490,PinkiKichan,245,Great Teacher Onizuka,9
62490,PinkiKichan,32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,10
62490,PinkiKichan,28891,Haikyuu!! Second Season,10
62490,PinkiKichan,431,Howl no Ugoku Shiro,9
62490,PinkiKichan,7054,Kaichou wa Maid-sama!,10
62490,PinkiKichan,30,Neon Genesis Evangelion,7
62490,PinkiKichan,853,Ouran Koukou Host Club,9
62490,PinkiKichan,199,Sen to Chihiro no Kamikakushi,9
62490,PinkiKichan,534,Slayers,7
62490,PinkiKichan,535,Slayers Next,8
62490,PinkiKichan,1172,Slayers Try,8
62496,kythe,57,Beck,9
62496,kythe,1535,Death Note,8
62496,kythe,1735,Naruto: Shippuuden,9
62496,kythe,21,One Piece,10
62496,kythe,853,Ouran Koukou Host Club,8
62496,kythe,225,Dragon Ball GT,7
62496,kythe,813,Dragon Ball Z,7
62496,kythe,227,FLCL,10
62496,kythe,121,Fullmetal Alchemist,10
62496,kythe,270,Hellsing,9
62496,kythe,33,Kenpuu Denki Berserk,8
62496,kythe,20,Naruto,8
62496,kythe,916,Tokkou,10
62626,Anam,269,Bleach,9
62626,Anam,918,Gintama,9
62626,Anam,1735,Naruto: Shippuuden,9
62626,Anam,21,One Piece,8
62626,Anam,1535,Death Note,10
62626,Anam,72,Full Metal Panic? Fumoffu,9
62626,Anam,121,Fullmetal Alchemist,9
62626,Anam,430,Fullmetal Alchemist: The Conqueror of Shamballa,7
62626,Anam,136,Hunter x Hunter,9
62626,Anam,2034,Lovely★Complex,7
62626,Anam,1210,NHK ni Youkoso!,6
62626,Anam,1698,Nodame Cantabile,7
62626,Anam,853,Ouran Koukou Host Club,10
62626,Anam,24,School Rumble,8
62626,Anam,846,School Rumble Ni Gakki,8
62626,Anam,517,School Rumble: Ichi Gakki Hoshuu,7
62626,Anam,849,Suzumiya Haruhi no Yuuutsu,5
62626,Anam,182,Tenkuu no Escaflowne,8
62626,Anam,6,Trigun,7
62626,Anam,28,Yakitate!! Japan,10
62671,geekphilosopher,102,Aishiteruze Baby★★,8
62671,geekphilosopher,1445,Mach GoGoGo,9
62671,geekphilosopher,227,FLCL,10
62671,geekphilosopher,1887,Lucky☆Star,7
62671,geekphilosopher,195,Onegai☆Teacher,9
62671,geekphilosopher,443,Onegai☆Teacher: Himitsu na Futari,9
62671,geekphilosopher,1034,Ouritsu Uchuugun: Honneamise no Tsubasa,10
62671,geekphilosopher,208,R.O.D: Read or Die,9
62671,geekphilosopher,523,Tonari no Totoro,10
62671,geekphilosopher,1572,Jungle Taitei,10
62844,mistressofbrden,269,Bleach,9
62844,mistressofbrden,1735,Naruto: Shippuuden,8
62844,mistressofbrden,3455,To LOVE-Ru,7
62844,mistressofbrden,5525,07-Ghost,9
62844,mistressofbrden,6682,11eyes,7
62844,mistressofbrden,530,Bishoujo Senshi Sailor Moon,7
62844,mistressofbrden,405,Blood: The Last Vampire,8
62844,mistressofbrden,2904,Code Geass: Hangyaku no Lelouch R2,9
62844,mistressofbrden,1482,D.Gray-man,9
62844,mistressofbrden,2025,Darker than Black: Kuro no Keiyakusha,10
62844,mistressofbrden,1535,Death Note,9
62844,mistressofbrden,2994,Death Note: Rewrite,8
62844,mistressofbrden,71,Full Metal Panic!,8
62844,mistressofbrden,3299,H2O: Footprints in the Sand,6
62844,mistressofbrden,22145,Kuroshitsuji: Book of Circus,9
62844,mistressofbrden,3342,Mnemosyne: Mnemosyne no Musume-tachi,9
62844,mistressofbrden,3655,Nabari no Ou,9
62844,mistressofbrden,4134,"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",7
62844,mistressofbrden,4081,Natsume Yuujinchou,9
62844,mistressofbrden,205,Samurai Champloo,8
62844,mistressofbrden,3588,Soul Eater,10
62844,mistressofbrden,27,Trinity Blood,10
62844,mistressofbrden,343,Tsukuyomi: Moon Phase,8
62844,mistressofbrden,2580,Tsukuyomi: Moon Phase Special,8
62844,mistressofbrden,855,Strawberry Panic,5
62903,arisingprophet,150,Blood+,8
62903,arisingprophet,227,FLCL,10
62903,arisingprophet,121,Fullmetal Alchemist,9
62903,arisingprophet,5114,Fullmetal Alchemist: Brotherhood,10
62903,arisingprophet,908,Fullmetal Alchemist: Premium Collection,6
62903,arisingprophet,430,Fullmetal Alchemist: The Conqueror of Shamballa,8
62903,arisingprophet,1571,Ghost Hunt,10
62903,arisingprophet,452,InuYasha Movie 1: Toki wo Koeru Omoi,8
62903,arisingprophet,450,InuYasha Movie 2: Kagami no Naka no Mugenjo,8
62903,arisingprophet,451,InuYasha Movie 3: Tenka Hadou no Ken,8
62903,arisingprophet,449,InuYasha Movie 4: Guren no Houraijima,7
62903,arisingprophet,6811,InuYasha: Kanketsu-hen,10
62903,arisingprophet,228,Jigoku Shoujo,10
62903,arisingprophet,1594,Jigoku Shoujo Futakomori,10
62903,arisingprophet,164,Mononoke Hime,8
62903,arisingprophet,457,Mushishi,10
62903,arisingprophet,205,Samurai Champloo,10
62903,arisingprophet,2596,Shinreigari,6
62903,arisingprophet,202,Wolf's Rain,7
62903,arisingprophet,269,Bleach,5
62903,arisingprophet,249,InuYasha,8
62903,arisingprophet,3713,Jigoku Shoujo Mitsuganae,9
62903,arisingprophet,20,Naruto,7
62903,arisingprophet,27,Trinity Blood,5
62964,animecosmo,39195,Beastars,7
62964,animecosmo,6746,Durarara!!,6
62964,animecosmo,16918,Gin no Saji,8
62964,animecosmo,37430,Tensei shitara Slime Datta Ken,6
62964,animecosmo,9919,Ao no Exorcist,8
62964,animecosmo,33506,Ao no Exorcist: Kyoto Fujouou-hen,9
62964,animecosmo,530,Bishoujo Senshi Sailor Moon,7
62964,animecosmo,532,Bishoujo Senshi Sailor Moon S,7
62964,animecosmo,37435,Carole & Tuesday,10
62964,animecosmo,1818,Claymore,9
62964,animecosmo,1,Cowboy Bebop,10
62964,animecosmo,120,Fruits Basket,9
62964,animecosmo,31629,Granblue Fantasy The Animation,5
62964,animecosmo,37806,Gunjou no Magmell,6
62964,animecosmo,33489,Little Witch Academia (TV),8
62964,animecosmo,189,Love Hina,7
62964,animecosmo,20,Naruto,8
62964,animecosmo,853,Ouran Koukou Host Club,9
62964,animecosmo,527,Pokemon,6
62964,animecosmo,19291,Pokemon XY,6
62964,animecosmo,721,Princess Tutu,10
62964,animecosmo,696,Tenchi Muyou!,7
62964,animecosmo,11757,Sword Art Online,4
63243,Kintaro,21,One Piece,10
63243,Kintaro,288,Bakuten Shoot Beyblade,9
63243,Kintaro,1669,Bakuten Shoot Beyblade 2002,8
63243,Kintaro,552,Digimon Adventure,7
63243,Kintaro,1313,Digimon Adventure 02,8
63243,Kintaro,1132,Digimon Frontier,6
63243,Kintaro,859,Digimon Savers,5
63243,Kintaro,874,Digimon Tamers,9
63243,Kintaro,223,Dragon Ball,8
63243,Kintaro,813,Dragon Ball Z,9
63243,Kintaro,3053,Ganbare! Kickers,8
63243,Kintaro,268,Golden Boy,9
63243,Kintaro,1469,Monster Farm: Enbanseki no Himitsu,9
63243,Kintaro,481,Yu☆Gi☆Oh! Duel Monsters,9
63243,Kintaro,225,Dragon Ball GT,8
63243,Kintaro,20,Naruto,9
63243,Kintaro,210,Ranma ½,8
63243,Kintaro,482,Yu☆Gi☆Oh! Duel Monsters GX,8
63243,Kintaro,1674,Captain Tsubasa J,4
63243,Kintaro,527,Pokemon,6
63243,Kintaro,59,Chobits,8
63322,BROKEN_ANGEL,269,Bleach,10
63322,BROKEN_ANGEL,457,Mushishi,9
63322,BROKEN_ANGEL,1735,Naruto: Shippuuden,10
63322,BROKEN_ANGEL,21,One Piece,9
63322,BROKEN_ANGEL,67,Basilisk: Kouga Ninpou Chou,10
63322,BROKEN_ANGEL,150,Blood+,10
63322,BROKEN_ANGEL,1818,Claymore,10
63322,BROKEN_ANGEL,1535,Death Note,10
63322,BROKEN_ANGEL,226,Elfen Lied,10
63322,BROKEN_ANGEL,431,Howl no Ugoku Shiro,10
63322,BROKEN_ANGEL,249,InuYasha,9
63322,BROKEN_ANGEL,953,Juu Ou Sei,9
63322,BROKEN_ANGEL,164,Mononoke Hime,10
63322,BROKEN_ANGEL,20,Naruto,9
63322,BROKEN_ANGEL,166,Samurai 7,5
63322,BROKEN_ANGEL,205,Samurai Champloo,10
63322,BROKEN_ANGEL,419,Samurai Deeper Kyou,7
63322,BROKEN_ANGEL,1827,Seirei no Moribito,9
63322,BROKEN_ANGEL,199,Sen to Chihiro no Kamikakushi,10
63322,BROKEN_ANGEL,27,Trinity Blood,9
63322,BROKEN_ANGEL,3457,Vampire Knight,10
63322,BROKEN_ANGEL,156,X,9
63322,BROKEN_ANGEL,1482,D.Gray-man,8
63322,BROKEN_ANGEL,121,Fullmetal Alchemist,7
63539,lanvaldear,101,Air,9
63539,lanvaldear,60,Chrno Crusade,10
63539,lanvaldear,2167,Clannad,9
63539,lanvaldear,120,Fruits Basket,5
63539,lanvaldear,74,Gakuen Alice,9
63539,lanvaldear,106,Hana yori Dango,10
63539,lanvaldear,1808,Kamichama Karin,7
63539,lanvaldear,145,Kareshi Kanojo no Jijou,9
63539,lanvaldear,147,Kimi ga Nozomu Eien,7
63539,lanvaldear,335,Matantei Loki Ragnarok,10
63539,lanvaldear,20,Naruto,9
63539,lanvaldear,853,Ouran Koukou Host Club,6
63539,lanvaldear,114,Sakigake!! Cromartie Koukou,10
63539,lanvaldear,534,Slayers,10
63539,lanvaldear,535,Slayers Next,10
63539,lanvaldear,391,Tales of Phantasia The Animation,10
63539,lanvaldear,1731,Tales of Symphonia The Animation: Sylvarant-hen,7
63611,Salaam,269,Bleach,6
63611,Salaam,21,One Piece,9
63611,Salaam,1575,Code Geass: Hangyaku no Lelouch,10
63611,Salaam,2904,Code Geass: Hangyaku no Lelouch R2,5
63611,Salaam,1535,Death Note,10
63611,Salaam,2236,Toki wo Kakeru Shoujo,8
63611,Salaam,1482,D.Gray-man,6
63611,Salaam,2025,Darker than Black: Kuro no Keiyakusha,8
63611,Salaam,800,NieA Under 7,7
63611,Salaam,1818,Claymore,5
63620,sunnydelightz,8525,Kami nomi zo Shiru Sekai,5
63620,sunnydelightz,6547,Angel Beats!,6
63620,sunnydelightz,122,Full Moon wo Sagashite,7
63620,sunnydelightz,74,Gakuen Alice,7
63620,sunnydelightz,135,Hikaru no Go,10
63620,sunnydelightz,645,Hikaru no Go: Hokuto Hai e no Michi,9
63620,sunnydelightz,4722,Skip Beat!,5
63620,sunnydelightz,22,Tennis no Ouji-sama,8
63620,sunnydelightz,861,xxxHOLiC,8
63620,sunnydelightz,50,Aa! Megami-sama! (TV),7
63944,Sekktor,1818,Claymore,9
63944,Sekktor,226,Elfen Lied,8
63944,Sekktor,790,Ergo Proxy,7
63944,Sekktor,120,Fruits Basket,6
63944,Sekktor,5041,Guin Saga,9
63944,Sekktor,667,Kashimashi: Girl Meets Girl,5
63944,Sekktor,147,Kimi ga Nozomu Eien,9
63944,Sekktor,158,Maria-sama ga Miteru,6
63944,Sekktor,330,Midori no Hibi,9
63944,Sekktor,1210,NHK ni Youkoso!,7
63944,Sekktor,855,Strawberry Panic,6
64153,IronShaman,2904,Code Geass: Hangyaku no Lelouch R2,6
64153,IronShaman,918,Gintama,10
64153,IronShaman,66,Azumanga Daiou The Animation,9
64153,IronShaman,1690,Bokura no,10
64153,IronShaman,2131,Bokusatsu Tenshi Dokuro-chan 2,9
64153,IronShaman,1575,Code Geass: Hangyaku no Lelouch,10
64153,IronShaman,1535,Death Note,9
64153,IronShaman,431,Howl no Ugoku Shiro,9
64153,IronShaman,572,Kaze no Tani no Nausicaä,10
64153,IronShaman,2581,Kidou Senshi Gundam 00,9
64153,IronShaman,1887,Lucky☆Star,8
64153,IronShaman,164,Mononoke Hime,9
64153,IronShaman,2605,Sayonara Zetsubou Sensei,9
64153,IronShaman,199,Sen to Chihiro no Kamikakushi,8
64153,IronShaman,1544,Super Robot Taisen OG The Animation,7
64153,IronShaman,2001,Tengen Toppa Gurren Lagann,10
64153,IronShaman,890,Yuusha-Ou GaoGaiGar,10
64153,IronShaman,1382,Yuusha-Ou GaoGaiGar Final,9
64153,IronShaman,1603,Super Robot Taisen OG: Divine Wars,6
64153,IronShaman,269,Bleach,6
64290,LocoPollo,1575,Code Geass: Hangyaku no Lelouch,9
64290,LocoPollo,966,Crayon Shin-chan,8
64290,LocoPollo,1535,Death Note,9
64290,LocoPollo,14741,Chuunibyou demo Koi ga Shitai!,7
64290,LocoPollo,1,Cowboy Bebop,10
64290,LocoPollo,5,Cowboy Bebop: Tengoku no Tobira,9
64290,LocoPollo,227,FLCL,9
64290,LocoPollo,430,Fullmetal Alchemist: The Conqueror of Shamballa,8
64290,LocoPollo,431,Howl no Ugoku Shiro,9
64290,LocoPollo,18679,Kill la Kill,9
64290,LocoPollo,199,Sen to Chihiro no Kamikakushi,9
64290,LocoPollo,16498,Shingeki no Kyojin,9
64290,LocoPollo,11757,Sword Art Online,5
64290,LocoPollo,18139,Tonari no Seki-kun,7
64290,LocoPollo,269,Bleach,5
64501,Avalon369,1735,Naruto: Shippuuden,7
64501,Avalon369,1818,Claymore,9
64501,Avalon369,1575,Code Geass: Hangyaku no Lelouch,10
64501,Avalon369,2904,Code Geass: Hangyaku no Lelouch R2,9
64501,Avalon369,1535,Death Note,10
64501,Avalon369,226,Elfen Lied,9
64501,Avalon369,356,Fate/stay night,8
64501,Avalon369,121,Fullmetal Alchemist,10
64501,Avalon369,2002,Heroic Age,7
64501,Avalon369,2581,Kidou Senshi Gundam 00,8
64501,Avalon369,20,Naruto,8
64501,Avalon369,584,Noein: Mou Hitori no Kimi e,10
64796,gawd,269,Bleach,10
64796,gawd,121,Fullmetal Alchemist,8
64796,gawd,1535,Death Note,9
64796,gawd,223,Dragon Ball,10
64796,gawd,225,Dragon Ball GT,6
64796,gawd,987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,6
64796,gawd,813,Dragon Ball Z,8
64796,gawd,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,7
